FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|CENSUS_CODE|CENSUS_CLASS_CODE|GSA_CODE|OPM_CODE|STATE_NUMERIC|STATE_ALPHA|COUNTY_SEQUENCE|COUNTY_NUMERIC|COUNTY_NAME|PRIMARY_LATITUDE|PRIMARY_LONGITUDE|DATE_CREATED|DATE_EDITED
231439|Redwood Junction|Populated Place|60172|U4|||06|CA|1|081|San Mateo|37.4771599|-122.2213546|01/19/1981|
231442|Redwood Lodge|Populated Place|60186|U6|||06|CA|1|045|Mendocino|39.4410001|-123.6905692|01/19/1981|
231454|Redwood Valley|Populated Place|60214|U5|2985|062985045|06|CA|1|045|Mendocino|39.2654449|-123.2044496|01/19/1981|01/29/2011
231455|Redwood Valley Rancheria|Civil|3115R|D2|||06|CA|1|045|Mendocino|39.2896732|-123.176769|01/19/1981|02/01/2019
231497|Rescue|Populated Place|||2994|062994017|06|CA|1|017|El Dorado|38.7115697|-120.9513297|01/19/1981|07/10/2017
231524|Riccas Corner|Populated Place|60494|U6|||06|CA|1|097|Sonoma|38.4232462|-122.7880454|01/19/1981|
231556|Richvale|Populated Place|60662|U5|3004|063004007|06|CA|1|007|Butte|39.4937751|-121.7446978|01/19/1981|02/09/2016
231572|Riego|Populated Place|60718|U6|||06|CA|1|061|Placer|38.748812|-121.477997|01/19/1981|03/13/2009
231572|Riego|Populated Place|60718|U6|||06|CA|2|101|Sutter|38.748812|-121.477997|01/19/1981|03/13/2009
231625|Ripperdan|Populated Place|61040|U6|||06|CA|1|039|Madera|36.8513351|-120.055993|01/19/1981|
231648|Riverside Park|Populated Place|62035|U6|||06|CA|1|023|Humboldt|40.4951371|-123.992823|01/19/1981|
231666|Rob Roy Junction|Populated Place|62245|U6|||06|CA|1|087|Santa Cruz|36.9707843|-121.8741226|01/19/1981|
231673|Robbins|Populated Place|62168|U5|3077|063077101|06|CA|1|101|Sutter|38.8701766|-121.7063532|01/19/1981|07/10/2017
231757|Rockville|Populated Place|62434|U6|3082|063082095|06|CA|1|095|Solano|38.2440815|-122.1221906|01/19/1981|
231831|Rohnerville Rancheria|Civil|3220R|D2|||06|CA|1|023|Humboldt|40.5802074|-124.1226118|01/19/1981|02/01/2019
232009|Rumsey|Populated Place|63302|U6|3125|063125113|06|CA|1|113|Yolo|38.8882322|-122.2374749|01/19/1981|
232012|Rumsey Indian Rancheria|Civil|3265R|D2|||06|CA|1|113|Yolo|38.7373428|-122.1287915|01/19/1981|02/01/2019
232346|Salyer|Populated Place|64378|U6|3185|063185105|06|CA|1|105|Trinity|40.8901348|-123.5844933|01/19/1981|
232399|San Geronimo|Populated Place|67070|U5|3305|063305041|06|CA|1|041|Marin|38.0132562|-122.6638731|01/19/1981|08/20/2015
232436|San Lorenzo Park|Populated Place|68126|U6|||06|CA|1|087|Santa Cruz|37.1960561|-122.14552|01/19/1981|05/31/2017
232465|San Quentin|Populated Place|68336|U6|3406|063406041|06|CA|1|041|Marin|37.9413133|-122.4849739|01/19/1981|
232500|Sand Hill|Populated Place|65147|U6|||06|CA|1|013|Contra Costa|37.9735336|-121.6955088|01/19/1981|
232594|Sattley|Populated Place|70336|U5|3533|063533091|06|CA|1|091|Sierra|39.6160137|-120.4271545|01/19/1981|06/27/2017
232631|Sawyers Bar|Populated Place|70406|U6|3547|063547093|06|CA|1|093|Siskiyou|41.2973587|-123.1303203|01/19/1981|
232715|Scotia|Populated Place|70518||3550|063550023|06|CA|1|023|Humboldt|40.4823573|-124.1008808|01/19/1981|12/06/2013
232793|Seiad Valley|Populated Place|70826|U6|3584|063584093|06|CA|1|093|Siskiyou|41.8404056|-123.1925489|01/19/1981|
232871|Shasta|Populated Place|71218|U5|3605|063605089|06|CA|1|089|Shasta|40.5993165|-122.4919571|01/19/1981|02/18/2016
232927|Sheldon|Populated Place|71316|U6|||06|CA|1|067|Sacramento|38.4307433|-121.3002273|01/19/1981|
232964|Sheridan|Populated Place|71414|U5|3613|063613061|06|CA|1|061|Placer|38.9796179|-121.3755114|01/19/1981|06/27/2017
232986|Sherwood Valley Rancheria|Civil|3735R|D2|||06|CA|1|045|Mendocino|39.5404532|-123.4905966|06/14/2000|02/01/2019
233021|Shingle Springs Rancheria|Civil|3750R|D1|||06|CA|1|017|El Dorado|38.6967284|-120.9048733|01/19/1981|02/01/2019
233103|Sierraville|Populated Place|71848|U5|3623|063623091|06|CA|1|091|Sierra|39.5896256|-120.3674301|01/19/1981|06/27/2017
233410|Alviso|Populated Place|01486|U4|0057|060057085|06|CA|1|085|Santa Clara|37.426051|-121.9752373|01/19/1981|06/29/2015
233426|Arena|Populated Place|02602|U6|||06|CA|1|047|Merced|37.3707721|-120.6763088|01/19/1981|
233445|Aurora|Populated Place|03260|U4|||06|CA|1|099|Stanislaus|37.65993|-121.0027121|01/19/1981|
233575|Mount Bullion|Populated Place|49726|U6|2298|062298043|06|CA|1|043|Mariposa|37.5071591|-120.0448999|01/19/1981|
233640|Carson Hill|Populated Place|11558|U6|||06|CA|1|009|Calaveras|38.0282564|-120.5065877|01/19/1981|
233668|Chinese Camp|Populated Place|13182|U5|0676|060676109|06|CA|1|109|Tuolumne|37.8710381|-120.4332511|01/19/1981|03/21/2008
233752|Dairyland|Populated Place|17820|U6|||06|CA|1|039|Madera|37.0182789|-120.3104516|01/19/1981|
233836|El Nido|Populated Place|22286|U5|1114|061114047|06|CA|1|047|Merced|37.1349442|-120.4921291|01/19/1981|01/29/2011
234181|Lodoga|Populated Place|42230|U5|||06|CA|1|011|Colusa|39.3018307|-122.4891522|01/19/1981|07/14/2017
234396|O'Neals|Populated Place|53840|U6|2544|062544039|06|CA|1|039|Madera|37.1282815|-119.6943135|01/19/1981|
234437|Parkway|Populated Place|55800|U5|2688|062688067|06|CA|1|067|Sacramento|38.4960185|-121.458843|01/19/1981|01/29/2011
234511|Princeton|Populated Place|58772|U4|||06|CA|1|081|San Mateo|37.5049409|-122.4869222|01/19/1981|04/21/2015
234577|Robinson Rancheria|Civil|3195R|D1|||06|CA|1|033|Lake|39.1405611|-122.8812265|01/19/1981|02/01/2019
234582|Rockaway Beach|Populated Place|62266|U4|||06|CA|1|081|San Mateo|37.6085478|-122.4952532|01/19/1981|08/20/2015
234756|Snelling|Populated Place|72408|U5|3649|063649047|06|CA|1|047|Merced|37.5191028|-120.4374151|01/19/1981|01/29/2011
234848|Soda Springs|Populated Place|72492|U5|3644|063644057|06|CA|1|057|Nevada|39.3232377|-120.3799251|01/19/1981|06/30/2017
234957|South Dos Palos|Populated Place|72954|U5|3682|063682047|06|CA|1|047|Merced|36.9643919|-120.653239|01/19/1981|03/21/2008
235153|Spanish Flat|Populated Place|73528|U6|||06|CA|1|055|Napa|38.5351852|-122.2249751|01/19/1981|
235340|Stafford|Populated Place|73850|U6|||06|CA|1|023|Humboldt|40.4540255|-124.0536568|01/19/1981|12/06/2013
235444|Stent|Populated Place|74080|U6|||06|CA|1|109|Tuolumne|37.9177037|-120.4132504|01/19/1981|
235473|Stewarts Point Rancheria|Civil|3985R|D1|||06|CA|1|097|Sonoma|38.6519731|-123.327736|01/19/1981|02/01/2019
235489|Stinson Beach|Populated Place|74172|U5|3767|063767041|06|CA|1|041|Marin|37.9004816|-122.6444263|01/19/1981|03/21/2008
235493|Stirling City|Populated Place|74186|U5|3768|063768007|06|CA|1|007|Butte|39.9076606|-121.5280275|01/19/1981|01/29/2011
235739|Summer Home|Populated Place|75686|U6|||06|CA|1|077|San Joaquin|37.8474263|-121.1857751|01/19/1981|
235836|Susanville Indian Rancheria|Civil|4060R|D1|||06|CA|1|035|Lassen|40.4455771|-120.634126|01/19/1981|02/01/2019
235987|Tamalpais Valley Junction|Populated Place|77820|U6|||06|CA|1|041|Marin|37.8818709|-122.524697|01/19/1981|
236030|Tarpey Village|Populated Place|77960|U5|||06|CA|1|019|Fresno|36.7930055|-119.7009743|01/19/1981|01/29/2011
236174|The Grove|Populated Place|78405|U6|||06|CA|1|047|Merced|37.4038272|-120.5949181|01/19/1981|
236291|Thornton|Populated Place|78568|U5|3855|063855077|06|CA|1|077|San Joaquin|38.2260268|-121.4246733|01/19/1981|01/29/2011
236439|Tomales|Populated Place|78890|U5|3866|063866041|06|CA|1|041|Marin|38.246307|-122.9055518|01/19/1981|08/27/2015
236483|Town Talk|Populated Place|80168|U6|||06|CA|1|057|Nevada|39.2432273|-121.0307819|01/19/1981|06/22/2017
236538|Trevarno|Populated Place|80378|U4|||06|CA|1|001|Alameda|37.6904854|-121.7474527|01/19/1981|
236574|Trowbridge|Populated Place|80560|U5|3897|063897101|06|CA|1|101|Sutter|38.9107301|-121.525237|01/19/1981|01/29/2011
236634|Tuolumne|Populated Place|80756|U6|3940|063940109|06|CA|1|109|Tuolumne|37.9607582|-120.2374109|01/19/1981|
236635|Tuolumne Rancheria|Civil|4330R|D2|||06|CA|1|109|Tuolumne|37.9807809|-120.2379436|01/19/1981|02/01/2019
236685|Twin Cities|Populated Place|81036|U6|||06|CA|1|067|Sacramento|38.2910251|-121.31106|01/19/1981|
236688|Twin Creeks|Populated Place|81040|U6|||06|CA|1|085|Santa Clara|37.1560572|-121.84412|01/19/1981|
236787|Union City|Populated Place|81204|P1|3993|063993001|06|CA|1|001|Alameda|37.5958333|-122.0191667|01/19/1981|08/12/2011
236896|Upper Lake|Populated Place|81358|U5|4005|064005033|06|CA|1|033|Lake|39.1646129|-122.9105515|01/19/1981|03/21/2008
236943|Uva|Populated Place|81512|U6|||06|CA|1|019|Fresno|36.6188397|-119.4898496|01/19/1981|01/20/2017
236972|Valley Ford|Populated Place|81778|U5|4018|064018097|06|CA|1|097|Sonoma|38.3179721|-122.9241635|01/19/1981|01/29/2011
236987|Valona|Populated Place|81946|U6|||06|CA|1|013|Contra Costa|38.0521431|-122.2244128|01/19/1981|
236991|Van Allen|Populated Place|82016|U6|||06|CA|1|077|San Joaquin|37.7982606|-121.0524378|01/19/1981|
237052|Verano|Populated Place|82305|U6|||06|CA|1|097|Sonoma|38.3026921|-122.4749807|01/19/1981|
237087|Vina|Populated Place|82786|U5|4047|064047103|06|CA|1|103|Tehama|39.932936|-122.0538745|01/19/1981|01/29/2011
237091|Vineburg|Populated Place|82828|U6|4048|064048097|06|CA|1|097|Sonoma|38.2724151|-122.4385905|01/19/1981|
237105|Virgilia|Populated Place|82912|U6|||06|CA|1|063|Plumas|40.0184999|-121.1055153|01/19/1981|07/31/2017
237127|Volcano|Populated Place|83094|U5|4061|064061005|06|CA|1|005|Amador|38.4429658|-120.6307628|01/19/1981|06/23/2017
237143|Waddington|Populated Place|83136||||06|CA|1|023|Humboldt|40.5670753|-124.2017199|01/19/1981|12/06/2013
237401|Weimar|Populated Place|83878|U6|4114|064114061|06|CA|1|061|Placer|39.0373968|-120.9724425|01/19/1981|06/23/2017
237419|Weott|Populated Place|84004||4116|064116023|06|CA|1|023|Humboldt|40.3218069|-123.9217063|01/19/1981|12/06/2013
237548|Westhaven|Populated Place|84382|U3|||06|CA|1|023|Humboldt|41.0359583|-124.111179|01/19/1981|
237554|Westley|Populated Place|84480|U5|4125|064125099|06|CA|1|099|Stanislaus|37.549376|-121.1991036|01/19/1981|03/21/2008
237697|Whitethorn|Populated Place|85204|U6|4187|064187023|06|CA|1|023|Humboldt|40.0237557|-123.9430832|01/19/1981|12/06/2013
237707|Whitmore|Populated Place|85250|U6|4191|064191089|06|CA|1|089|Shasta|40.629322|-121.9166612|01/19/1981|02/18/2016
237817|Wildwood|Populated Place|85530|U6|4199|064199105|06|CA|1|105|Trinity|40.4001473|-123.0541895|01/19/1981|
237927|Willow Ranch|Populated Place|85670|U6|4227|064227049|06|CA|1|049|Modoc|41.9023885|-120.3582886|01/19/1981|07/31/2017
238117|Wood Ranch|Populated Place|86405|U6|||06|CA|1|019|Fresno|36.7493949|-120.6390661|01/19/1981|
238207|Wyandotte|Populated Place|86622|U6|||06|CA|1|007|Butte|39.4579431|-121.4677449|01/19/1981|
238290|Byron|Populated Place|09346|U5|0508|060508013|06|CA|1|013|Contra Costa|37.8671477|-121.6380069|01/19/1981|03/21/2008
238404|Actis|Populated Place|00184|U6|||06|CA|1|029|Kern|34.958585|-118.1486857|01/19/1981|05/22/2017
238466|Alameda|Populated Place|00570|U6|||06|CA|1|029|Kern|35.2377397|-119.0031582|01/19/1981|
238579|Amboy|Populated Place|01598|U6|0072|060072071|06|CA|1|071|San Bernardino|34.5577721|-115.7444411|01/19/1981|
238695|Argus|Populated Place|02616|U6|||06|CA|1|071|San Bernardino|35.7471769|-117.3953351|01/19/1981|
238703|Arlington|Populated Place|02658|U4|||06|CA|1|065|Riverside|33.9202933|-117.4464354|01/19/1981|
238710|Arlington Station|Populated Place|02665|U6|||06|CA|1|065|Riverside|33.9141823|-117.4411573|01/19/1981|
238714|Armistead|Populated Place|02686|U6|||06|CA|1|029|Kern|35.5477335|-117.9275688|01/19/1981|05/24/2017
238825|Atwood|Populated Place|03176|U4|0191|060191059|06|CA|1|059|Orange|33.8655708|-117.8308905|01/19/1981|
238830|Augustine Reservation|Civil|0125R|D2|||06|CA|1|065|Riverside|33.6498631|-116.1912022|01/19/1981|02/01/2019
238839|Avalon Village|Populated Place|03288|U4|||06|CA|1|037|Los Angeles|33.8127953|-118.2639604|01/19/1981|
238894|Baker|Populated Place|03512|U5|0237|060237071|06|CA|1|071|San Bernardino|35.2649814|-116.0744571|01/19/1981|01/29/2011
238908|Balboa|Populated Place|03596|U4|||06|CA|1|059|Orange|33.6027664|-117.9002041|01/19/1981|12/23/2014
238910|Balboa Island|Populated Place|03624|U4|||06|CA|1|059|Orange|33.6063889|-117.8930556|01/19/1981|10/20/2015
238958|Bankhead Springs|Populated Place|03806|U6|||06|CA|1|073|San Diego|32.6497832|-116.2439068|01/19/1981|12/13/2016
238978|Barber City|Populated Place|03890|U4|||06|CA|1|059|Orange|33.7589053|-118.0242278|01/19/1981|
239063|Baywood Park|Populated Place|04548|U6|0282|060282079|06|CA|1|079|San Luis Obispo|35.3263635|-120.8351785|01/19/1981|04/21/2015
239178|Bell Mountain|Populated Place|05010|U6|||06|CA|1|071|San Bernardino|34.6241591|-117.2069882|01/19/1981|
239204|Belvedere|Populated Place|05150|U6|||06|CA|1|037|Los Angeles|34.0405675|-118.1692379|01/19/1981|
239377|Bixby Knolls|Populated Place|06896|U4|||06|CA|1|037|Los Angeles|33.8355721|-118.1767353|01/19/1981|
239550|Bonds Corner|Populated Place|07386|U6|||06|CA|1|025|Imperial|32.6936638|-115.3372077|01/19/1981|
239603|Boulder Park|Populated Place|07680|U6|||06|CA|1|025|Imperial|32.6589506|-116.1008486|01/19/1981|
239605|Boulevard|Populated Place|07694|U5|0422|060422073|06|CA|1|073|San Diego|32.6636712|-116.273629|01/19/1981|11/25/2016
239977|Cadiz|Populated Place|09472|U6|0516|060516071|06|CA|1|071|San Bernardino|34.5199973|-115.5127662|01/19/1981|
239994|Calabasas|Populated Place|09598|P1|0518|060518037|06|CA|1|037|Los Angeles|34.1577833|-118.6384203|01/19/1981|06/10/2011
240017|California Heights|Populated Place|09815|U6|||06|CA|1|037|Los Angeles|33.8266834|-118.1767352|01/19/1981|
240063|Camden|Populated Place|10158|U6|||06|CA|1|019|Fresno|36.431061|-119.7979143|01/19/1981|
240203|Canoga Park|Populated Place|10788|U4|||06|CA|1|037|Los Angeles|34.2011156|-118.5981424|01/19/1981|
240206|Cantil|Populated Place|10802|U6|0551|060551029|06|CA|1|029|Kern|35.3088502|-117.9684031|01/19/1981|04/28/2017
240225|Capitan Grande Reservation|Civil|0495R|D2|||06|CA|1|073|San Diego|32.9139683|-116.7552993|01/19/1981|02/01/2019
240315|Casitas Springs|Populated Place|11740|U6|||06|CA|1|111|Ventura|34.3713862|-119.3065023|01/19/1981|
240319|Casmalia|Populated Place|11754|U5|0606|060606083|06|CA|1|083|Santa Barbara|34.8380355|-120.5312785|01/19/1981|01/29/2011
240463|Chambless|Populated Place|12636|U6|||06|CA|1|071|San Bernardino|34.5613853|-115.544712|01/19/1981|
240554|China Lake|Populated Place|||0675|060675029|06|CA|1|029|Kern|35.6507888|-117.66173|01/19/1981|
240567|Chinowths Corner|Populated Place|13224|U6|||06|CA|1|107|Tulare|36.3268949|-119.3356716|01/19/1981|05/01/2017
240569|Chiriaco Summit|Populated Place|13252|U6|||06|CA|1|065|Riverside|33.6608533|-115.7213795|01/19/1981|09/21/2018
240702|Clifton|Populated Place|14050|U6|||06|CA|1|037|Los Angeles|33.8275|-118.3797222|01/19/1981|10/20/2015
240965|Cotners Corner|Populated Place|16574|U6|||06|CA|1|071|San Bernardino|34.4713877|-117.1717086|01/19/1981|
241029|Cowan Heights|Populated Place|16770|U6|||06|CA|1|059|Orange|33.7777952|-117.7739427|01/19/1981|
241123|Cross Roads|Populated Place|17330|U6|0913|060913071|06|CA|1|071|San Bernardino|34.21446|-114.2157824|01/19/1981|
241167|Culver Junction|Populated Place|17575|U6|||06|CA|1|037|Los Angeles|34.0283444|-118.3903553|01/19/1981|
241184|Cuyama|Populated Place|17727|U5|0953|060953083|06|CA|1|083|Santa Barbara|34.9352537|-119.6151279|01/19/1981|01/29/2011
241187|Ewiiaapaayp Reservation|Civil|1065R|D2|||06|CA|1|073|San Diego|32.8416333|-116.3856563|01/19/1981|02/01/2019
241219|Daggett|Populated Place|17778|U6|0965|060965071|06|CA|1|071|San Bernardino|34.8633187|-116.888092|01/19/1981|07/22/2016
241229|Cerritos|Populated Place|12552|P1|0639|060639037|06|CA|1|037|Los Angeles|33.8583484|-118.0647871|06/14/2000|03/21/2008
241269|Darwin|Populated Place|18030|U5|0976|060976027|06|CA|1|027|Inyo|36.2679969|-117.5917348|01/19/1981|03/21/2008
241365|Deer Creek Colony|Populated Place|18285|U6|||06|CA|1|107|Tulare|35.9782861|-119.0001005|01/19/1981|
241420|Derby Acres|Populated Place|18926|U5|||06|CA|1|029|Kern|35.2471876|-119.5954004|01/19/1981|04/28/2017
241422|Descanso|Populated Place|18940|U5|1008|061008073|06|CA|1|073|San Diego|32.8528287|-116.6158525|01/19/1981|01/29/2011
241429|Desert Center|Populated Place|18982|U5|1006|061006065|06|CA|1|065|Riverside|33.7125191|-115.4022052|01/19/1981|11/15/2016
241659|Ducor|Populated Place|20032|U5|1049|061049107|06|CA|1|107|Tulare|35.8916196|-119.047324|01/19/1981|04/28/2017
241672|Dunlap Acres|Populated Place|20158|U6|||06|CA|1|071|San Bernardino|34.0311254|-117.1075341|01/19/1981|
241718|Eagle Rock|Populated Place|20382|U4|||06|CA|1|037|Los Angeles|34.1388968|-118.2139624|01/19/1981|
241794|East Whittier|Populated Place|21292|U5|||06|CA|1|037|Los Angeles|33.9633461|-118.018121|01/19/1981|02/29/2012
241835|Edgemont|Populated Place|21502|U4|1078|061078065|06|CA|1|065|Riverside|33.9202949|-117.2786518|01/19/1981|07/22/2016
241903|El Nido|Populated Place|22272|U4|||06|CA|1|037|Los Angeles|33.8655706|-118.3614631|01/19/1981|
241942|Elderwood|Populated Place|21852|U6|||06|CA|1|107|Tulare|36.4716161|-119.1223301|01/19/1981|04/21/2017
242167|Famoso|Populated Place|23560|U6|||06|CA|1|029|Kern|35.5980116|-119.2081627|01/19/1981|04/11/2017
242220|Fernbrook|Populated Place|23896|U6|||06|CA|1|073|San Diego|32.968102|-116.9116944|01/19/1981|01/03/2017
242286|Five Points|Populated Place|24348|U6|||06|CA|1|037|Los Angeles|34.062232|-118.019233|01/19/1981|
242291|Flamingo Heights|Populated Place|24356|U6|||06|CA|1|071|San Bernardino|34.2405598|-116.4389047|01/19/1981|
242320|Florence|Populated Place|24470|U3|1297|061297037|06|CA|1|037|Los Angeles|33.9744592|-118.2481287|01/19/1981|
242375|Fort Rosecrans|Populated Place|||1336|061336073|06|CA|1|073|San Diego|32.6842183|-117.2461473|01/19/1981|
242378|Fort Yuma Indian Reservation|Civil|1280R|D2|||06|CA|1|025|Imperial|32.7843869|-114.6453015|01/19/1981|02/01/2019
242378|Fort Yuma Indian Reservation|Civil|1280R|D2|||04|AZ|2|027|Yuma|32.7843869|-114.6453015|01/19/1981|02/01/2019
242510|Friendly Hills|Populated Place|27028|U4|||06|CA|1|037|Los Angeles|33.9536239|-118.0036759|01/19/1981|
242524|Fruitvale|Populated Place|27154|U6|||06|CA|1|029|Kern|35.3832924|-119.083159|01/19/1981|04/18/2017
242534|Fuller Acres|Populated Place|27190|U5|||06|CA|1|029|Kern|35.2999602|-118.9117658|01/19/1981|04/18/2017
242598|Garden Farms|Populated Place|28210|U5|||06|CA|1|079|San Luis Obispo|35.4180286|-120.6062789|01/19/1981|01/29/2011
242614|Garey|Populated Place|29070|U5|||06|CA|1|083|Santa Barbara|34.8885904|-120.31488|01/19/1981|06/13/2017
242720|Glamis|Populated Place|29574|U6|1421|061421025|06|CA|1|025|Imperial|32.997542|-115.0719158|01/19/1981|
242748|Glenview|Populated Place|30182|U6|||06|CA|1|073|San Diego|32.8322727|-116.9058591|01/19/1981|
242776|Goffs|Populated Place|30266|U6|||06|CA|1|071|San Bernardino|34.9191646|-115.0627541|01/19/1981|11/25/2016
242833|Goldstone|Populated Place|30357|U6|1448|061448071|06|CA|1|071|San Bernardino|35.2971937|-116.9139253|01/19/1981|11/25/2016
243007|Greenfield|Populated Place|30987|U5|||06|CA|1|029|Kern|35.26885|-119.0028801|01/19/1981|11/30/2015
243075|Guernsey|Populated Place|31498|U6|||06|CA|1|031|Kings|36.2130059|-119.6409604|01/19/1981|04/11/2017
243121|Halfway House|Populated Place|31715|U6|||06|CA|1|029|Kern|35.5896767|-118.9603752|01/19/1981|
243135|Hamblin|Populated Place|31815|U6|||06|CA|1|031|Kings|36.3296724|-119.6098499|01/19/1981|04/03/2017
243177|Hansen|Populated Place|32016|U4|||06|CA|1|059|Orange|33.8172375|-118.0106174|01/19/1981|
243197|Harbor City|Populated Place|32086|U4|||06|CA|1|037|Los Angeles|33.7900173|-118.2978496|01/19/1981|
243228|Harlem Springs|Populated Place|32184|U6|||06|CA|1|071|San Bernardino|34.1214001|-117.2261519|01/19/1981|
243305|Hayfield|Populated Place|32560|U6|||06|CA|1|065|Riverside|33.7047406|-115.634433|01/19/1981|
243339|Helendale|Populated Place|33140|U6|1571|061571071|06|CA|1|071|San Bernardino|34.7438754|-117.324492|01/19/1981|
243421|Hidden River|Populated Place|33540|U6|||06|CA|1|071|San Bernardino|34.1783378|-116.3080667|01/19/1981|
243472|Hillgrove|Populated Place|33770|U6|||06|CA|1|037|Los Angeles|34.0166781|-117.980065|01/19/1981|
243490|Hinkley|Populated Place|33924|U6|1617|061617071|06|CA|1|071|San Bernardino|34.9347025|-117.1992124|01/19/1981|11/25/2016
243498|Hodge|Populated Place|34036|U6|||06|CA|1|071|San Bernardino|34.8155403|-117.1933779|01/19/1981|07/22/2016
243707|Hub|Populated Place|34845|U6|||06|CA|1|031|Kings|36.4021722|-119.8090252|01/19/1981|
243707|Hub|Populated Place|34845|U6|||06|CA|2|019|Fresno|36.4021722|-119.8090252|01/19/1981|
243797|Inaja and Cosmit Reservation|Civil|1560R|D2|||06|CA|1|073|San Diego|33.0105123|-116.6416423|01/19/1981|02/01/2019
243799|Inca|Populated Place|36322|U6|||06|CA|1|065|Riverside|33.8008528|-114.766353|01/19/1981|11/25/2016
243853|Industry|Populated Place|36490|P1|1695|061695037|06|CA|1|037|Los Angeles|34.0197335|-117.9586754|01/19/1981|03/21/2008
243875|Inyokern|Populated Place|36658|U5|1705|061705029|06|CA|1|029|Kern|35.6468991|-117.8125674|01/19/1981|04/03/2017
243939|Ivanpah|Populated Place|36924|U6|1731|061731071|06|CA|1|071|San Bernardino|35.3405433|-115.3105436|01/19/1981|
243981|Jacumba Hot Springs|Populated Place|37022|U5|1735|061735073|06|CA|1|073|San Diego|32.6175626|-116.189739|01/19/1981|02/17/2013
243990|Jamacha Junction|Populated Place|37050|U6|||06|CA|1|073|San Diego|32.739775|-116.9433589|01/19/1981|
244074|Johannesburg|Populated Place|37400|U5|1741|061741029|06|CA|1|029|Kern|35.3727406|-117.6347823|01/19/1981|03/21/2008
244074|Johannesburg|Populated Place|37400|U5|1741|061741071|06|CA|2|071|San Bernardino|35.3727406|-117.6347823|01/19/1981|03/21/2008
244121|Johnstons Corner|Populated Place|37477|U6|||06|CA|1|071|San Bernardino|34.830262|-117.180322|01/19/1981|
244127|Jones Corner|Populated Place|37533|U6|||06|CA|1|107|Tulare|36.0657859|-119.1070493|01/19/1981|
244213|Keeler|Populated Place|37918|U5|1749|061749027|06|CA|1|027|Inyo|36.4871576|-117.8739694|01/19/1981|03/21/2008
244232|Kelso|Populated Place|38058|U6|1767|061767071|06|CA|1|071|San Bernardino|35.0124884|-115.6536072|01/19/1981|11/28/2016
244265|Kern City|Populated Place|38240|U4|1738|061738029|06|CA|1|029|Kern|35.3538486|-119.0734368|01/19/1981|11/30/2015
244400|La Fresa|Populated Place|39143|U6|||06|CA|1|037|Los Angeles|33.8727931|-118.3359071|01/19/1981|
244447|La Presa|Populated Place|40326|U5|||06|CA|1|073|San Diego|32.7081085|-116.9972487|01/19/1981|03/21/2008
244464|La Sierra Heights|Populated Place|40564|U4|||06|CA|1|065|Riverside|33.9441813|-117.4864372|01/19/1981|
