TWAY_ID,TWAY_ID2,COUNTY,LATITUDE,LONGITUD,DATE,DAY_WEEK,HOUR,LGT_COND,WEATHER,WRK_ZONE,FATALS,PEDS,MAN_COLL,FUNC_SYS,TYP_INT
CR-DILLONS BEACH ROAD,VALLEY FORD FRANKLIN SCHOOL RD,MARIN,38.24866944,-122.94276111,2015-04-25,SATURDAY,16,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,T
SR-85,NO SECOND STREET,SANTA CLARA,37.36503611,-122.062825,2015-05-10,SUNDAY,5,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CALIFORNIA ST,KEARNY ST,SAN FRANCISCO,37.79266389,-122.40438889,2015-04-10,FRIDAY,22,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
US-101,NO SECOND STREET,MARIN,37.88835556,-122.51688333,2015-05-23,SATURDAY,3,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-680 OFF RAMP,NO SECOND STREET,ALAMEDA,37.54911111,-121.919,2015-05-23,SATURDAY,9,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-238,NO SECOND STREET,ALAMEDA,37.57881111,-121.981,2015-06-01,MONDAY,3,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-580,NO SECOND STREET,ALAMEDA,37.79512222,-122.20773333,2015-05-30,SATURDAY,0,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
I-880,NO SECOND STREET,SANTA CLARA,37.42179167,-121.91484722,2015-02-23,MONDAY,22,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
MILLER AVE,NO SECOND STREET,SANTA CLARA,36.98411944,-121.583925,2015-05-09,SATURDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
41ST AVE,PACHECO ST,SAN FRANCISCO,37.7495,-122.4998,2015-04-20,MONDAY,6,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,T
PINE ST,NO SECOND STREET,SAN FRANCISCO,37.78981389,-122.41907222,2015-04-18,SATURDAY,22,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-80,NO SECOND STREET,SAN FRANCISCO,37.78441667,-122.39359444,2015-06-06,SATURDAY,6,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
LAWRENCE EXPY,NO SECOND STREET,SANTA CLARA,37.36216944,-121.995875,2015-04-17,FRIDAY,19,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SAN FRANCISCO,37.73473056,-122.40636944,2015-04-19,SUNDAY,21,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-35,NO SECOND STREET,SAN MATEO,37.31309722,-122.17688611,2015-06-13,SATURDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SANTA CLARA,37.37074444,-121.91287222,2015-04-28,TUESDAY,5,NIGHT,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SANTA CLARA,37.44479722,-122.11883611,2015-04-19,SUNDAY,3,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
MURRIEETA BLVD,NO SECOND STREET,ALAMEDA,37.67605556,-121.78573611,2015-05-02,SATURDAY,18,DAY,CLEAR,0,2,4,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SANTA CLARA,37.3861,-121.9779,2015-05-03,SUNDAY,17,DAY,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
LINCOLN AVE,PARK ST,ALAMEDA,37.7666,-122.24081944,2015-05-24,SUNDAY,22,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,FOUR WAY
LEAVESLEY RD,NO SECOND STREET,SANTA CLARA,37.024325,-121.5617,2015-06-02,TUESDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SAN MATEO,37.49238611,-122.22137778,2015-06-02,TUESDAY,1,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-580,NO SECOND STREET,ALAMEDA,37.69084722,-122.08855,2015-05-14,THURSDAY,10,DAY,CLEAR,0,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
FERNSIDE BLVD,NO SECOND STREET,ALAMEDA,37.76563333,-122.22950833,2015-06-07,SUNDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
MISSION ST,NO SECOND STREET,SAN FRANCISCO,37.72303611,-122.43606111,2015-06-10,WEDNESDAY,14,DAY,RAIN,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
POINT SAN PEDRO RD,NO SECOND STREET,MARIN,37.975175,-122.49008333,2015-06-02,TUESDAY,19,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-CROW CYN RD,NO SECOND STREET,ALAMEDA,37.72244722,-122.03724722,2015-07-01,WEDNESDAY,7,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
3RD STREET,MARKET STREET,SAN FRANCISCO,37.78759722,-122.40348333,2015-07-01,WEDNESDAY,21,NIGHT,CLEAR,0,1,2,NOT APPLICABLE,ARTERY,FOUR WAY
SOUTH VAN NESS,NO SECOND STREET,SAN FRANCISCO,37.76483056,-122.41746111,2015-07-17,FRIDAY,21,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
RUBY AVE,NO SECOND STREET,SANTA CLARA,37.32519444,-121.78216667,2015-07-10,FRIDAY,10,DAY,UNREPORTED,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
44TH AVE,NO SECOND STREET,SAN FRANCISCO,37.74610278,-122.50277222,2015-07-09,THURSDAY,14,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
33RD AVE,CABRILLO ST,SAN FRANCISCO,37.77408889,-122.49286944,2015-07-20,MONDAY,13,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,FOUR WAY
FREMONT BL,NO SECOND STREET,ALAMEDA,37.57855556,-122.04823056,2015-05-11,MONDAY,8,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-101 RAMP,NO SECOND STREET,SANTA CLARA,37.31744167,-121.82989722,2015-07-05,SUNDAY,21,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CRESTVIEW DR,NO SECOND STREET,SAN MATEO,37.49419167,-122.29603056,2015-07-15,WEDNESDAY,0,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CABRILLO HWY,NO SECOND STREET,SAN MATEO,37.60479444,-122.49863333,2015-07-25,SATURDAY,18,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
MISSION ST,OLIVER ST,SAN FRANCISCO,37.70955833,-122.45052778,2015-06-12,FRIDAY,12,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
SR-85,NO SECOND STREET,SANTA CLARA,37.25066667,-121.91505278,2015-06-17,WEDNESDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
PERSIA AVE,NO SECOND STREET,SAN FRANCISCO,37.71713611,-122.424775,2015-06-06,SATURDAY,21,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
KEARNY ST,CLAY ST,SAN FRANCISCO,37.79447778,-122.40481111,2015-06-17,WEDNESDAY,18,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
I-880,NO SECOND STREET,ALAMEDA,37.63159722,-122.08151389,2015-03-18,WEDNESDAY,19,NIGHT,CLEAR,0,1,2,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
HESPERIAN BL,THORNALLY DR,ALAMEDA,37.69725833,-122.13009722,2015-06-18,THURSDAY,8,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
N CAPITOL AVE,MADDEN AVE,SANTA CLARA,37.36572222,-121.83875833,2015-06-20,SATURDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,T
US-101 RAMP,NO SECOND STREET,SAN MATEO,37.553225,-122.29362778,2015-04-02,THURSDAY,17,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
CR-PALOMARES,NO SECOND STREET,ALAMEDA,37.6214,-121.94371111,2015-04-20,MONDAY,20,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CONSTITUTION WY,MARINA VILLAGE PKWY,ALAMEDA,37.7825,-122.275375,2015-09-07,MONDAY,12,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,T
US-101,NO SECOND STREET,SAN MATEO,37.54250278,-122.28586944,2015-06-14,SUNDAY,16,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
CHYNOWETH AVE,NO SECOND STREET,SANTA CLARA,37.25838333,-121.86270833,2015-10-05,MONDAY,18,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SANTA TERESA BL,BAYLISS DR,SANTA CLARA,37.21971944,-121.76190556,2015-08-08,SATURDAY,0,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
VAN NESS AVE,HAYES ST,SAN FRANCISCO,37.77729444,-122.41969444,2015-06-28,SUNDAY,3,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
I-880,NO SECOND STREET,ALAMEDA,37.68127778,-122.12475833,2015-07-13,MONDAY,21,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
ALMADEN EXPY RAMP,NO SECOND STREET,SANTA CLARA,37.27531389,-121.87935278,2015-09-07,MONDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-880,NO SECOND STREET,SANTA CLARA,37.40631944,-121.90998889,2015-06-28,SUNDAY,23,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
US-101,NO SECOND STREET,SANTA CLARA,37.35723889,-121.86921944,2015-08-13,THURSDAY,13,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
S VAN NESS AVE,NO SECOND STREET,SAN FRANCISCO,37.76609722,-122.41758611,2015-08-02,SUNDAY,0,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
CR-PANORAMIC HWY,NO SECOND STREET,MARIN,37.90038611,-122.56633889,2015-08-31,MONDAY,13,DAY,CLEAR,0,1,0,OPPOSITE SIDESWIPE,ARTERY,NOT AN INTERSECTION
SR-92,NO SECOND STREET,ALAMEDA,37.62175278,-122.14054444,2015-08-05,WEDNESDAY,7,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
I-280,NO SECOND STREET,SAN FRANCISCO,37.73349722,-122.41146667,2015-08-15,SATURDAY,5,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-82,ALEJANDRA AVE,SAN MATEO,37.4583,-122.1927,2015-06-18,THURSDAY,20,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,T
KING RD,NO SECOND STREET,SANTA CLARA,37.338375,-121.84171389,2015-08-22,SATURDAY,6,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-DOUGLAS AVE,MIDDLEFIELD RD,SAN MATEO,37.47771944,-122.21283889,2015-07-26,SUNDAY,7,DAY,CLEAR,0,1,1,NOT APPLICABLE,COLLECTOR,T
I-880,NO SECOND STREET,ALAMEDA,37.77191944,-122.224425,2015-07-29,WEDNESDAY,4,NIGHT,CLEAR,0,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
CR-ALTAMONT PASS RD,NO SECOND STREET,ALAMEDA,37.74448611,-121.58888611,2015-08-27,THURSDAY,17,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SANTA CLARA,37.32462222,-121.83798333,2015-08-10,MONDAY,2,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-84,NO SECOND STREET,ALAMEDA,37.59751667,-121.94504444,2015-08-14,FRIDAY,18,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SAN MATEO,37.50451111,-122.24538056,2015-06-26,FRIDAY,15,DAY,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
FREMONT BLVD,NO SECOND STREET,ALAMEDA,37.56648333,-122.02340833,2015-08-24,MONDAY,20,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-580,NO SECOND STREET,ALAMEDA,37.70181944,-121.92155,2015-07-29,WEDNESDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
GAVEN ST,NO SECOND STREET,SAN FRANCISCO,37.73392778,-122.40693333,2015-08-31,MONDAY,7,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I-680,NO SECOND STREET,ALAMEDA,37.68476111,-121.91644167,2015-09-26,SATURDAY,6,NIGHT,CLEAR,0,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
1ST ST,FLOYD ST,SANTA CLARA,37.31741389,-121.87504722,2015-10-11,SUNDAY,0,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,T
US-101,NO SECOND STREET,SAN MATEO,37.45301111,-122.12865,2015-09-22,TUESDAY,17,DAY,CLEAR,1,1,0,REAR END,ARTERY,NOT AN INTERSECTION
MARKET ST,NO SECOND STREET,SAN FRANCISCO,37.79090833,-122.39932222,2015-10-11,SUNDAY,15,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SAN MATEO,37.66321667,-122.40015833,2015-07-26,SUNDAY,5,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SANTA CLARA ST,ELMHURST ST,ALAMEDA,37.65504444,-122.09608333,2015-05-27,WEDNESDAY,12,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
US-101,NO SECOND STREET,MARIN,37.87371944,-122.50836944,2015-09-01,TUESDAY,13,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
SR-237,NO SECOND STREET,SANTA CLARA,37.41740278,-121.97396111,2015-10-05,MONDAY,12,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
POLK ST,BAY ST,SAN FRANCISCO,37.80435556,-122.42344167,2015-09-04,FRIDAY,16,DAY,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
HESPERIAN BL,NO SECOND STREET,ALAMEDA,37.61419167,-122.08633611,2015-07-11,SATURDAY,2,UNREPORTED,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,MARIN,37.98326667,-122.52291389,2015-11-30,MONDAY,23,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
NILES BL,NO SECOND STREET,ALAMEDA,37.58316111,-122.00656667,2015-08-25,TUESDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-35,NO SECOND STREET,SAN MATEO,37.66606111,-122.48104167,2015-07-12,SUNDAY,15,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CENTRAL EXPY,NO SECOND STREET,SANTA CLARA,37.38566944,-122.05062222,2015-08-11,TUESDAY,6,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-LUCAS VLY RD,NO SECOND STREET,MARIN,38.04378056,-122.61343056,2015-07-23,THURSDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
LEAVENWORTH ST,PINE ST,SAN FRANCISCO,37.79025556,-122.41556667,2015-09-16,WEDNESDAY,13,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,FOUR WAY
US-101,NO SECOND STREET,SAN FRANCISCO,37.7168,-122.3991,2015-10-19,MONDAY,22,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
FREMONT BL,SUNDALE DR,ALAMEDA,37.5448,-121.98079444,2015-10-09,FRIDAY,19,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
SR-84,NO SECOND STREET,ALAMEDA,37.64408889,-121.80084444,2015-07-15,WEDNESDAY,4,NIGHT,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
SR-24,NO SECOND STREET,ALAMEDA,37.85055556,-122.22323611,2015-03-12,THURSDAY,21,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
MANDELA PKWY,14TH ST,ALAMEDA,37.81081944,-122.29174444,2015-01-27,TUESDAY,14,DAY,CLEAR,0,1,0,ANGLED,LOCAL,FOUR WAY
MISSION STREET,9TH STREET,SAN FRANCISCO,37.77623611,-122.41475278,2015-08-14,FRIDAY,1,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
MILLBRAE AVE,NO SECOND STREET,SAN MATEO,37.59349167,-122.39769722,2015-07-12,SUNDAY,14,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US-101,NO SECOND STREET,SANTA CLARA,37.31038056,-121.82357222,2015-08-22,SATURDAY,23,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-1,NO SECOND STREET,SAN MATEO,37.222325,-122.40625556,2015-10-28,WEDNESDAY,18,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SAN MATEO,37.58656944,-122.33318611,2015-12-02,WEDNESDAY,10,DAY,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
SANTA CLARA ST,NO SECOND STREET,SANTA CLARA,37.34638611,-121.86910833,2015-10-13,TUESDAY,22,NIGHT,CLEAR,0,3,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
LAWRENCE EXPY,NO SECOND STREET,SANTA CLARA,37.34571111,-121.9959,2015-10-14,WEDNESDAY,5,NIGHT,CLEAR,1,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
CR-CROW CANYON ROAD,NO SECOND STREET,ALAMEDA,37.76699444,-122.01228056,2015-09-13,SUNDAY,20,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
BRANNAN ST,3RD ST,SAN FRANCISCO,37.78008333,-122.39432778,2015-10-05,MONDAY,9,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
I-880,NO SECOND STREET,SANTA CLARA,37.42662222,-121.917125,2015-11-01,SUNDAY,18,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
US-101,NO SECOND STREET,MARIN,38.01635,-122.54096111,2015-11-29,SUNDAY,14,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
I-580,NO SECOND STREET,ALAMEDA,37.70981667,-121.72162222,2015-12-12,SATURDAY,5,NIGHT,CLEAR,1,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
US-101,NO SECOND STREET,SANTA CLARA,37.13563056,-121.63626111,2015-12-13,SUNDAY,1,NIGHT,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
I-280,NO SECOND STREET,SAN MATEO,37.42425278,-122.22861667,2015-06-26,FRIDAY,22,NIGHT,CLEAR,0,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
TELEGRAPH AVE,66TH ST,ALAMEDA,37.85188611,-122.26030556,2015-07-24,FRIDAY,22,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
I-80,NO SECOND STREET,ALAMEDA,37.84176111,-122.29713056,2015-08-02,SUNDAY,5,NIGHT,CLEAR,0,1,3,REAR END,INTERSTATE,NOT AN INTERSECTION
31ST AVE,INTERNATIONAL BLVD,ALAMEDA,37.777975,-122.22658056,2015-01-14,WEDNESDAY,8,DAY,CLEAR,0,1,1,NOT APPLICABLE,COLLECTOR,FOUR WAY
1ST ST,NO SECOND STREET,ALAMEDA,37.65782778,-121.87575833,2015-11-15,SUNDAY,18,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-238,MISSION CIELO AVE,ALAMEDA,37.54514722,-121.93175278,2015-11-18,WEDNESDAY,10,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
N MILPITAS BLVD,NO SECOND STREET,SANTA CLARA,37.45765556,-121.91153889,2015-10-30,FRIDAY,5,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-101,NO SECOND STREET,SANTA CLARA,37.25540833,-121.79305833,2015-12-04,FRIDAY,20,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
I-280,NO SECOND STREET,SAN MATEO,37.54118611,-122.36704722,2015-09-06,SUNDAY,14,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
JOHN MUIR DRIVE,NO SECOND STREET,SAN FRANCISCO,37.71523889,-122.49290833,2015-11-21,SATURDAY,12,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
FREMONT BLVD,NO SECOND STREET,ALAMEDA,37.50955,-121.94981111,2015-11-25,WEDNESDAY,6,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
E 15TH ST,NO SECOND STREET,ALAMEDA,37.78790278,-122.24131667,2015-01-23,FRIDAY,8,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
HYDE ST,POST ST,SAN FRANCISCO,37.78727222,-122.416625,2015-11-03,TUESDAY,5,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
US-101,NO SECOND STREET,SAN FRANCISCO,37.74401389,-122.405725,2015-11-01,SUNDAY,4,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
BUSH ST,BUCHANAN AVE,SAN FRANCISCO,37.78743611,-122.43015278,2015-11-04,WEDNESDAY,10,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,FOUR WAY
SAN ANTONIO RD,EL CAMINO REAL,SANTA CLARA,37.40125278,-122.11361667,2015-07-10,FRIDAY,19,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
24TH AVE,NO SECOND STREET,SAN FRANCISCO,37.75497778,-122.48191944,2015-11-13,FRIDAY,18,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-152,NO SECOND STREET,SANTA CLARA,37.05553889,-121.24545,2015-11-09,MONDAY,9,DAY,RAIN,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-580,NO SECOND STREET,ALAMEDA,37.81040833,-122.24889167,2015-02-28,SATURDAY,2,NIGHT,CLEAR,1,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
CR-LEAVESLY RD,NO SECOND STREET,SANTA CLARA,37.03412222,-121.53311944,2015-05-12,TUESDAY,22,NIGHT,CLEAR,0,4,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
I-880,NO SECOND STREET,ALAMEDA,37.51887778,-121.98189722,2015-05-28,THURSDAY,1,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
I-880,NO SECOND STREET,ALAMEDA,37.72050278,-122.17803889,2015-04-28,TUESDAY,3,NIGHT,CLEAR,0,1,0,HEAD ON,INTERSTATE,NOT AN INTERSECTION
N CAPITOL AVENUE,NO SECOND STREET,SANTA CLARA,37.39057778,-121.86463889,2015-04-15,WEDNESDAY,21,NIGHT,CLEAR,0,2,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
ALMADEN EXPRESSWAY,NO SECOND STREET,SANTA CLARA,37.22743611,-121.86945,2015-11-09,MONDAY,3,NIGHT,UNREPORTED,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-280,NO SECOND STREET,SAN FRANCISCO,37.71310278,-122.45231667,2015-12-12,SATURDAY,1,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-35,NO SECOND STREET,SAN MATEO,37.64157222,-122.46661667,2015-10-02,FRIDAY,18,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-580,NO SECOND STREET,ALAMEDA,37.69999722,-122.10860556,2015-12-13,SUNDAY,5,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
D ST,NO SECOND STREET,ALAMEDA,37.74979722,-122.18128333,2015-06-11,THURSDAY,13,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I-880,NO SECOND STREET,SANTA CLARA,37.41736944,-121.91346111,2015-07-04,SATURDAY,21,NIGHT,CLEAR,0,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
MANOR BLVD,NO SECOND STREET,ALAMEDA,37.69109444,-122.15835556,2015-12-15,TUESDAY,6,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
YERBA BUENA RD,NO SECOND STREET,SANTA CLARA,37.29903333,-121.77199722,2015-12-12,SATURDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
S KING RD,WAVERLY AVE,SANTA CLARA,37.32573611,-121.82925833,2015-12-19,SATURDAY,18,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
S 2ND ST,E SAN FERNANDO ST,SANTA CLARA,37.33481389,-121.88811944,2015-12-18,FRIDAY,9,DAY,CLEAR,0,1,1,NOT APPLICABLE,COLLECTOR,FOUR WAY
SENTER RD,FELDSPAR DR,SANTA CLARA,37.30356111,-121.843425,2015-12-19,SATURDAY,2,NIGHT,RAIN,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
SENTER RD,SINGLETON RD,SANTA CLARA,37.29060278,-121.83033056,2015-12-21,MONDAY,22,NIGHT,RAIN,0,1,0,ANGLED,ARTERY,T
